route_id,service_id,trip_id,trip_headsign,direction_id,direction,block_id,shape_id,wheelchair_accessible,branch_letter,boarding_type
21,MAR23-MVS-BUS-Weekday-01,23360547-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360547-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360547-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360548-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1276,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360548-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1276,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360548-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1276,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360549-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1287,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360549-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1287,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360549-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1287,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360550-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360550-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360550-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360551-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360551-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360551-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360552-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1036,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360552-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1036,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360552-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1036,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360553-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360553-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360553-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360554-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360554-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360554-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360555-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360555-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360555-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360556-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1275,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360556-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1275,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360556-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1275,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360557-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360557-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360557-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360558-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360558-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360558-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360559-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360559-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360559-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360560-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360560-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360560-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360561-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360561-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360561-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1289,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360562-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360562-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360562-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360563-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360563-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360563-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1281,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360564-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360564-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360564-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360565-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360565-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360565-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360566-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360566-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360566-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360567-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360567-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360567-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360568-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360568-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360568-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360569-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360569-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360569-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1277,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360570-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1400,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360570-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1400,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360570-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1400,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360571-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360571-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360571-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360572-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360572-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360572-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1278,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360573-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360573-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360573-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360574-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360574-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360574-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360575-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360575-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360575-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1293,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360576-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360576-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360576-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1295,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360577-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360577-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360577-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1286,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360578-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360578-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360578-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1291,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360579-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360579-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360579-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1292,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360580-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360580-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360580-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1288,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360581-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360581-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360581-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1297,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360582-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360582-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360582-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1285,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360583-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360583-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360583-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1296,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360584-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360584-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360584-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1294,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360585-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1300,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360585-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1300,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360585-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1300,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360586-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1293,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360586-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1293,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360586-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1293,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360587-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1302,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360587-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1302,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360587-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1302,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360588-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1042,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360588-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1042,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360588-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1042,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360589-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1304,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360589-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1304,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360589-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1304,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360590-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1286,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360590-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1286,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360590-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1286,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360591-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1301,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360591-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1301,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360591-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1301,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360592-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1308,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360592-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1308,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360592-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1308,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360593-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1085,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360593-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1085,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360593-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1085,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360594-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1298,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360594-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1298,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360594-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1298,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360595-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1297,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360595-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1297,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360595-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1297,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360596-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1299,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360596-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1299,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360596-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1299,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360597-MAR23-MVS-BUS-Weekday-01,Selby-Lake / Uptown,1,WB,1286,77021034,1,,0
21,MAR23-MVS-BUS-Weekday-04,23360597-MAR23-MVS-BUS-Weekday-04,Selby-Lake / Uptown,1,WB,1286,77021034,1,,0
21,MAR23-MVS-BUS-Weekday-05,23360597-MAR23-MVS-BUS-Weekday-05,Selby-Lake / Uptown,1,WB,1286,77021034,1,,0
21,MAR23-MVS-BUS-Weekday-01,23360598-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1296,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360598-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1296,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360598-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1296,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360599-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360599-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360599-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1290,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360600-MAR23-MVS-BUS-Weekday-01,UPTOWN,1,WB,1301,77021027,1,,0
21,MAR23-MVS-BUS-Weekday-04,23360600-MAR23-MVS-BUS-Weekday-04,UPTOWN,1,WB,1301,77021027,1,,0
21,MAR23-MVS-BUS-Weekday-05,23360600-MAR23-MVS-BUS-Weekday-05,UPTOWN,1,WB,1301,77021027,1,,0
21,MAR23-MVS-BUS-Weekday-01,23360601-MAR23-MVS-BUS-Weekday-01,Selby-Lake / Uptown,1,WB,1277,77021035,1,,0
21,MAR23-MVS-BUS-Weekday-04,23360601-MAR23-MVS-BUS-Weekday-04,Selby-Lake / Uptown,1,WB,1277,77021035,1,,0
21,MAR23-MVS-BUS-Weekday-05,23360601-MAR23-MVS-BUS-Weekday-05,Selby-Lake / Uptown,1,WB,1277,77021035,1,,0
21,MAR23-MVS-BUS-Weekday-01,23360602-MAR23-MVS-BUS-Weekday-01,Lake St / To 27th Av,0,EB,1309,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-04,23360602-MAR23-MVS-BUS-Weekday-04,Lake St / To 27th Av,0,EB,1309,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-05,23360602-MAR23-MVS-BUS-Weekday-05,Lake St / To 27th Av,0,EB,1309,77021048,1,E,0
21,MAR23-MVS-BUS-Weekday-01,23360603-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1302,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360603-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1302,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360603-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1302,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360604-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1313,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360604-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1313,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360604-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1313,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360605-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1304,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360605-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1304,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360605-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1304,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-01,23360606-MAR23-MVS-BUS-Weekday-01,Lake St / St Thomas,0,EB,1301,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-04,23360606-MAR23-MVS-BUS-Weekday-04,Lake St / St Thomas,0,EB,1301,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-05,23360606-MAR23-MVS-BUS-Weekday-05,Lake St / St Thomas,0,EB,1301,77021045,1,D,0
21,MAR23-MVS-BUS-Weekday-01,23360607-MAR23-MVS-BUS-Weekday-01,Selby-Lake / St Paul,0,EB,1306,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-04,23360607-MAR23-MVS-BUS-Weekday-04,Selby-Lake / St Paul,0,EB,1306,77021049,1,A,0
21,MAR23-MVS-BUS-Weekday-05,23360607-MAR23-MVS-BUS-Weekday-05,Selby-Lake / St Paul,0,EB,1306,77021049,1,A,0
